3	3	0.971797	1.996119	6.422407	6.970284	5.049919	-3.420383	0.971797	4.901574	1.781898
9	3	7.552852	0.141503	3.189368	1.031552	6.314650	1.378841	1.031552	1.191812	5.948972
15	3	2.736936	0.782459	4.690551	6.181523	-3.979523	3.990549	2.736936	4.770759	-1.084862
22	3	7.181884	0.566344	0.851360	1.132208	7.141613	0.078999	1.132208	2.968149	4.949573
46	3	7.018501	-1.413242	2.981394	0.522555	4.948659	1.497603	0.522554	-0.046544	5.547258
59	3	1.268309	1.020976	8.149074	7.249569	0.790798	5.887144	1.268309	5.221118	2.169887
64	3	2.279693	6.208421	1.250579	8.178970	-0.039291	0.388592	2.279693	1.108179	5.776517
67	3	0.428138	-0.675325	5.723986	6.889594	-6.296931	3.772966	0.428138	3.808196	1.147286
75	3	6.717062	-3.788763	4.715016	0.227033	1.578064	7.195795	0.227033	6.361783	2.693116
