26	4	1.690776	-9.483436	0.749641	4.643917	5.387990	7.112710	4.350892	2.771024	0.749641	1.690776	-7.010518	7.112710
37	4	4.182393	-0.318201	8.373171	3.161799	-3.220506	2.191610	4.760782	3.593578	2.191610	4.836326	6.197480	8.373171
38	4	4.088348	6.838213	2.408395	0.301786	-3.681008	2.408395	4.088349	8.642599	5.929080	0.301797	-1.716794	5.929080
84	4	2.091161	-4.148691	1.862057	5.993604	3.683333	1.862057	5.993954	5.769589	5.017909	2.091252	-2.157167	5.017909
89	4	-0.056992	-4.282325	6.219255	-0.056992	-5.775137	0.965481	4.156408	7.819870	6.219255	4.156405	6.326059	0.965481
91	4	0.316589	-7.287251	1.900706	0.316592	-7.163454	6.012324	3.889192	4.216085	6.012324	3.887624	4.088703	1.900706
