86	10	-2.500662	3.674776	-4.944975	2.649560	-4.595759	-12.271581	-0.968909	1.251869	-0.136445	-13.620308	2.151772	1.773836	-2.098806	2.623981	-2.699945	4.393020	-0.663511	-2.431414	2.482701	-2.330217	6.413294	0.745120	-3.391226	2.638450	-0.574878	5.500311	0.013183	-2.930989	2.600995	-1.435126	4.235235	-0.736425	-2.371595	2.459177	-2.449666	6.563119	1.608477	-3.212903	2.647630	0.079249	2.368312	2.561564	-2.456675	2.645779	-0.736355	5.187657	-0.197366	-2.771946	2.577101	-1.698355
87	10	-13.569726	0.330042	-0.658351	-0.401607	-10.004222	0.061285	1.889006	-4.800025	1.682616	2.879502	1.427809	1.770414	-5.161398	1.709734	2.790005	-0.105042	1.371820	-3.103887	1.216269	4.066816	0.255062	1.209069	-3.209600	1.208382	4.208935	-1.161646	1.775935	-3.683282	1.483991	3.445294	-0.355229	1.473276	-3.103562	1.245085	3.961263	-0.941867	1.859463	-4.306330	1.615061	3.119274	-0.951303	1.686901	-3.367926	1.384168	3.650889	1.894643	1.536959	-5.169358	1.675958	3.496021
99	10	2.154196	0.706273	1.552649	-1.558125	-7.816105	5.046320	2.218877	0.155890	0.200878	-5.828313	4.016061	1.127983	1.432650	-0.810544	-6.659146	-0.152213	2.445584	0.635558	-0.865578	-7.347001	4.901667	1.888417	0.719294	-0.087815	-5.967904	1.167630	2.996985	0.084452	-0.615033	-7.156126	4.535367	2.877189	-0.503758	0.228475	-6.473962	4.922475	2.587663	-0.362624	0.356735	-6.052376	-0.085988	1.752816	1.342566	-1.266345	-7.735089	0.632567	1.399993	1.506662	-1.537356	-8.007439
