1	2	0.202821	-5.381147	7.372758	4.274339	4.943250	-2.778552
2	2	0.040739	-2.039760	7.156299	3.019201	5.788293	-2.844191
4	2	2.159690	-1.288742	6.424851	4.973457	6.917789	-8.308183
5	2	4.228438	5.543090	-0.453067	3.341837	-1.821019	5.006740
7	2	2.672904	4.944796	-8.183497	0.415332	-3.069647	6.308188
8	2	3.732668	4.538255	-1.269305	2.531663	-2.358098	8.332801
10	2	1.275635	-1.442388	6.560489	3.882833	5.357031	-4.581924
12	2	1.646825	-0.940099	6.362000	4.421258	6.615422	-5.719492
13	2	4.883186	6.222258	-6.262830	2.865907	-3.214570	4.612542
14	2	-2.557783	-4.283870	5.759698	3.469002	6.996449	-8.149220
15	2	3.688050	2.459660	-3.845334	1.074757	-8.151742	4.781603
17	2	1.185729	-3.778079	6.116775	4.589254	5.298158	-6.718765
18	2	-0.513153	-1.627596	5.902964	4.290641	5.741920	-4.596822
20	2	4.230040	7.003119	-7.376778	1.117936	-0.680555	7.040344
23	2	5.195799	5.729538	-8.429312	2.010517	-0.500541	0.911337
25	2	4.586768	5.108237	-4.380563	2.009272	0.767536	4.831964
26	2	4.163224	6.108875	-5.237871	1.212139	-3.490626	6.281244
28	2	1.057299	-3.845309	6.414100	5.137960	7.599328	-4.317408
29	2	3.057566	7.198146	-3.057538	0.323423	-2.454042	7.028211
30	2	-1.241649	-3.770598	6.582187	3.769080	4.774668	-4.541989
31	2	4.167516	6.486230	-7.242372	4.038804	2.954967	4.100500
32	2	0.690586	4.200081	-5.639879	-0.475887	-1.175794	5.380244
34	2	4.621504	6.496586	-10.537641	-0.273436	-0.176752	6.447089
35	2	1.523373	-4.460273	6.112526	3.593255	5.458697	-3.242093
37	2	3.477211	4.012258	-3.478025	1.615136	-6.326857	3.714239
40	2	2.643372	1.744261	7.588980	3.549347	6.244807	-3.733485
43	2	5.107103	6.489006	-6.850121	2.377860	-0.253452	5.877476
44	2	1.631685	-0.715331	7.251203	5.194059	5.669087	-6.937795
45	2	2.164331	-0.846137	8.475488	5.991216	6.060875	-7.103345
48	2	4.643478	6.291846	-8.773954	3.457271	1.369970	4.439714
49	2	3.735591	6.514191	-5.854977	3.692893	2.547804	4.652957
50	2	1.471479	-2.928301	6.530062	3.280681	6.617987	-6.935280
51	2	0.530935	-6.275859	4.534892	3.893593	5.694024	-8.460276
55	2	4.755767	6.731761	-8.571182	1.055295	-3.183301	7.761474
56	2	6.262880	7.279985	-9.627897	4.705009	2.527516	2.246668
57	2	0.188606	-3.524248	5.894484	2.509564	4.577610	-2.677398
58	2	1.228861	-4.774648	6.060417	3.780480	4.305883	-8.689012
59	2	0.817675	0.486643	-0.253096	-0.262367	-2.067962	4.834911
60	2	3.863758	5.749716	-6.703616	3.318868	-1.205366	6.039653
61	2	-0.548464	-5.822350	6.316750	3.460264	5.490720	-5.164869
62	2	4.465725	6.266421	-6.762290	0.442379	-6.547018	5.961410
68	2	3.894174	4.623217	-8.310434	2.111267	-0.328906	3.449066
69	2	0.341366	-6.335860	3.768067	4.098572	5.685101	-4.061722
72	2	3.863995	5.719751	-7.108653	0.328307	-4.789341	3.833187
77	2	-1.224960	-5.300502	6.527393	3.319949	6.117022	-4.557539
78	2	1.493358	5.121141	-4.613482	-0.788204	-1.486529	5.579835
79	2	3.972439	1.482738	3.366311	4.216198	7.822742	-4.273023
80	2	4.155013	6.567578	-6.700087	0.261860	-2.813046	5.104044
81	2	4.482419	7.082673	-7.030524	4.009004	0.712317	4.351301
82	2	4.135949	8.322366	-3.230931	0.223703	-1.356954	7.585078
83	2	0.669805	0.769913	-1.499169	-2.749516	-6.862589	3.984864
84	2	3.890109	3.700256	-2.944614	0.482121	-4.503274	7.337432
85	2	4.661068	4.990332	-2.901635	3.402760	-0.708071	5.520992
87	2	-1.190534	-1.639125	6.500066	3.237635	3.947961	-3.529181
88	2	2.639887	0.092868	6.849332	3.444986	6.116165	-3.905140
90	2	1.694451	-0.468071	-5.192631	4.037541	5.529622	-9.541993
93	2	3.606373	6.225085	-3.418168	0.427656	-5.187643	7.739149
95	2	-1.838285	-7.247216	5.040009	2.838408	5.014549	-8.199548
100	2	3.281063	4.847989	-5.687757	-0.514599	-4.787548	6.024538
