1	2	83	-1.693863	6.647677	-1.501000
1	2	17	3.978156	6.639656	4.008210
2	2	98	6.672424	4.381249	3.225338
2	2	2	5.518076	6.491908	1.610473
3	1	100	4.650294	6.729759	6.670404
4	1	100	7.434859	2.171034	2.041234
5	1	100	2.567798	7.743389	-0.400195
6	1	100	1.466716	8.677932	5.418396
7	1	100	4.474876	2.966434	0.887884
8	1	100	5.033152	7.898581	6.490615
9	1	100	2.934830	8.065604	7.661504
10	1	100	-0.621119	3.573343	-1.217334
11	1	100	7.421928	2.019621	-8.496112
12	1	100	2.955059	5.555163	-0.134045
13	1	100	6.973320	3.521084	3.871727
14	1	100	6.110459	3.855560	1.226793
15	1	100	5.985887	3.942402	3.611328
16	1	100	5.141279	0.206271	-4.379838
17	1	100	5.382074	6.864403	0.495855
18	1	100	0.455727	6.587882	-2.550995
19	2	86	-2.285370	7.603919	-3.426851
19	2	14	3.254337	7.603047	3.054465
20	1	100	5.655448	-0.575965	-5.419218
21	1	100	5.570588	2.310122	3.017903
22	1	100	3.305411	6.424704	-2.877652
23	1	100	2.886316	5.422729	-0.811692
24	1	100	5.636343	2.058014	-1.594093
25	1	100	6.006022	6.304491	6.535603
26	1	100	4.822695	3.953418	2.348170
27	1	100	5.745138	2.455294	3.618104
28	10	19	5.009083	3.534410	-0.981330
28	10	10	4.847890	3.505074	-1.393932
28	10	7	4.320441	3.490791	-2.283286
28	10	5	4.777814	3.498183	-1.536662
28	10	2	4.555568	3.617420	-0.211119
28	10	11	4.936673	3.594557	-0.408248
28	10	11	3.410948	3.606902	-1.028581
28	10	7	4.033862	3.508761	-2.504820
28	10	1	4.486387	3.619099	-0.199654
28	10	4	4.458040	3.487577	-2.092660
29	1	100	6.092984	1.906012	2.275295
30	1	100	4.273899	-0.231824	0.572295
31	1	100	2.853872	1.605183	-0.138885
32	1	100	2.570887	7.887894	-2.027965
33	1	100	6.110242	2.471157	4.511856
34	2	69	4.162218	6.478619	-0.303423
34	2	31	6.255270	2.462127	3.277903
35	1	100	6.530515	8.006318	1.849891
36	1	100	4.588287	7.713802	-3.136812
37	10	1	7.569256	5.087585	2.134403
37	10	1	5.614809	5.878269	0.425514
37	10	2	7.004088	6.094751	3.742688
37	10	3	5.612238	5.994928	0.710490
37	10	2	5.704749	6.094765	1.171319
37	10	1	6.706971	6.214986	3.856832
37	10	1	7.185371	5.953241	3.520269
37	10	1	7.378291	5.691921	3.086501
37	10	1	5.803406	5.490164	-0.035235
37	10	2	6.181928	6.227896	3.179061
38	1	100	5.779249	4.597347	-3.867231
39	1	100	3.895865	4.966367	-0.020387
40	1	100	0.991182	7.775382	-0.542280
41	1	100	3.043339	7.216854	7.447567
42	1	100	4.342447	2.341749	-1.773847
43	1	100	3.390312	6.661890	7.188659
44	10	4	6.206041	3.773908	1.330195
44	10	2	5.442827	3.014858	0.001328
44	10	4	6.033507	3.525739	0.901591
44	10	6	6.163519	4.222952	2.068143
44	10	2	5.867981	4.569840	2.539359
44	10	3	6.044893	4.391839	2.315252
44	10	8	6.228984	4.068256	1.823456
44	10	1	5.327135	4.895721	2.730906
44	10	1	5.036961	2.863547	-0.441190
44	10	2	5.727894	3.233737	0.394207
45	1	100	5.608435	0.739840	0.779274
46	10	14	7.387218	5.510633	1.622726
46	10	18	7.327870	5.682023	2.210399
46	10	3	7.063611	6.059742	2.265686
46	10	13	7.337920	5.659515	2.176096
46	10	1	6.891028	6.200773	2.108488
46	10	12	7.367663	5.584102	2.006313
46	10	12	7.378785	5.549806	1.878607
46	10	1	7.248933	5.828674	2.326548
46	10	1	5.591915	6.536442	1.303479
46	10	8	7.358303	5.609652	2.076315
47	10	3	6.470800	3.729888	2.614983
47	10	8	6.476860	4.313079	3.843186
47	10	1	5.756495	3.742953	1.082599
47	10	7	6.528698	4.123985	3.531173
47	10	3	6.318650	4.563238	4.142672
47	10	2	6.223629	3.571543	1.853801
47	10	12	6.535459	3.936956	3.151737
47	10	9	6.400760	4.459457	4.036053
47	10	1	5.383442	4.041299	0.675880
47	10	2	6.506004	3.802817	2.823983
48	1	100	5.616346	7.323619	-5.269473
49	1	100	2.314481	4.631161	-0.931407
50	1	100	6.230211	5.377086	3.257182
51	1	100	6.100773	4.040759	2.243325
52	1	100	3.979449	2.241955	0.835706
53	1	100	5.316906	6.200691	6.523581
54	1	100	3.373169	1.663336	-9.662971
55	1	100	4.033681	6.211600	6.587573
56	2	86	7.357244	4.089734	3.611672
56	2	14	6.113725	4.131638	-0.407488
57	10	6	5.038648	4.522242	-0.247781
57	10	4	4.885444	4.698019	0.180745
57	10	6	4.977627	4.593509	-0.074720
57	10	2	7.359551	3.819594	2.845860
57	10	6	5.083010	4.469412	-0.374987
57	10	2	5.842437	3.486913	-1.763567
57	10	2	7.305416	3.949192	3.016692
57	10	1	7.221583	2.974734	1.285507
57	10	8	4.925826	4.652704	0.069800
57	10	1	6.872919	4.604365	3.656504
58	1	100	5.261041	4.833230	-0.930227
59	1	100	1.732440	3.307083	-2.249725
60	1	100	4.111986	4.567844	6.110351
61	1	100	6.646335	5.847878	3.139134
62	1	100	6.398703	0.840740	-1.476168
63	10	4	6.767994	6.331716	2.643901
63	10	1	6.465035	6.497481	3.069663
63	10	4	5.977791	6.567997	1.610040
63	10	1	4.801294	6.486194	-0.057267
63	10	4	5.668370	6.577049	0.887139
63	10	2	5.019803	6.539823	0.167262
63	10	4	6.067247	6.561954	1.958185
63	10	3	6.316941	6.531368	2.882599
63	10	1	6.224889	6.545609	2.623521
63	10	6	6.263493	6.540144	2.747206
64	1	100	4.911771	3.122529	2.093902
65	1	100	4.274254	2.042657	-3.515893
66	1	100	7.054863	1.551827	2.648361
67	2	63	1.069023	3.652181	-2.897032
67	2	37	5.651818	2.791549	1.839102
68	1	100	0.284371	4.679680	-6.540005
69	1	100	5.807374	4.996916	5.014395
70	1	100	6.161666	7.561454	3.290110
71	1	100	2.635209	1.063309	-3.226241
72	1	100	4.529212	3.319651	-1.534933
73	1	100	4.057159	7.447862	-1.866099
74	1	100	5.516065	7.111114	5.773430
75	2	89	-0.733046	4.845634	-0.595868
75	2	11	4.979209	4.713263	1.401986
76	1	100	2.265807	5.519590	7.414166
77	2	80	0.508164	3.274694	-1.684459
77	2	20	5.204366	3.166650	3.109351
78	1	100	4.378655	3.981850	5.248491
79	1	100	2.195063	5.510005	-1.139614
80	1	100	3.324254	7.362948	-0.818287
81	1	100	3.956686	0.312300	3.806119
82	2	68	0.763622	5.474861	-0.797203
82	2	32	5.064009	5.073363	5.391149
83	1	100	5.514498	1.412407	5.409452
84	10	1	5.805765	3.385782	2.027648
84	10	30	1.255146	5.741269	-0.691383
84	10	1	5.065862	3.425308	-0.436993
84	10	2	5.817410	2.967509	1.027058
84	10	3	5.696708	3.656295	2.365420
84	10	5	4.220928	4.386493	-1.868805
84	10	4	5.874318	3.007440	1.244068
84	10	6	4.142867	4.470092	-1.958547
84	10	1	3.960754	4.655487	-2.115963
84	10	2	4.293650	4.306685	-1.774699
85	1	100	5.989757	5.648148	4.551461
86	1	100	4.109088	5.672634	7.557140
87	1	100	4.183039	4.795231	-0.513848
88	1	100	4.958164	-2.355339	-3.478533
89	1	100	4.291609	6.178597	-0.000659
90	1	100	0.034369	8.569726	-2.431648
91	1	100	4.957050	6.163278	-0.402351
92	1	100	4.893542	6.206938	-0.924079
93	2	99	-1.926917	5.168810	-1.221368
93	2	1	3.797833	4.731266	2.383067
94	1	100	0.877267	3.513776	-1.430845
95	1	100	5.471152	8.155850	4.979444
96	1	100	2.439027	8.313135	-0.411075
97	1	100	0.857434	4.275905	-1.832748
98	1	100	6.484989	5.393386	2.123677
99	1	100	5.637481	6.233458	-0.728254
100	2	68	-1.555506	1.167580	-2.542240
100	2	32	3.122937	-1.193353	2.063284
