3	3	4.457470	6.448892	-11.205769	0.695625	-5.797051	4.546336	0.743850	0.018555	-2.015150
42	3	1.022417	1.673933	-5.560492	4.202982	6.320966	-12.123921	1.016533	-4.804318	6.226985
