1	1	100	6.189641	5.778275	3.272736
2	2	64	-0.827973	4.799636	0.966850
2	2	36	3.484883	4.799636	2.837143
3	1	100	7.223265	5.136122	2.870192
4	1	100	-6.688054	5.423001	-0.429848
5	2	53	-2.689811	5.477008	0.167878
5	2	47	4.653032	5.477008	2.627426
6	1	100	-7.740060	4.849041	0.081441
7	2	50	5.601311	5.991961	2.888653
7	2	50	-4.312838	5.991961	-1.214185
8	2	55	-3.928743	4.063929	-0.259609
8	2	45	4.006931	4.063929	3.706630
9	1	100	8.461818	5.847564	5.611171
10	2	60	7.412971	6.125448	3.602377
10	2	40	-3.207853	6.125448	-1.302048
11	1	100	1.616699	2.507253	3.634196
12	2	55	-2.705865	6.981729	-1.723687
12	2	45	9.027445	6.981729	3.722313
13	1	100	3.765644	4.752495	3.349949
14	1	100	-7.877560	5.601011	-0.961827
15	1	100	-9.608731	4.575338	2.130101
16	2	73	-5.563515	4.245180	0.362615
16	2	27	3.757989	4.245180	5.104295
17	2	64	7.021352	5.484321	4.312628
17	2	36	-3.187814	5.484321	1.814435
18	1	100	6.117569	3.183542	4.113331
19	1	100	-6.205440	5.752855	-0.362065
20	2	67	-4.222065	6.094492	-0.410937
20	2	33	3.912898	6.094492	3.392055
21	1	100	4.650547	4.492284	3.160861
22	2	96	-7.703434	5.174150	-0.794208
22	2	4	3.093820	5.174150	3.798723
23	1	100	-5.932100	0.894239	1.544756
24	1	100	4.147313	3.267075	4.752774
25	1	100	6.427767	5.508340	4.514937
26	1	100	-6.696929	4.351694	-0.638271
27	2	81	-4.786427	5.277140	-2.152583
27	2	19	3.655598	5.277140	2.190162
28	2	54	4.195274	6.290366	5.640170
28	2	46	-1.912568	6.290366	1.463522
29	2	47	0.624963	6.928145	0.031379
29	2	53	6.539197	6.928145	3.332129
30	1	100	-11.378418	4.707279	0.141525
31	1	100	6.737675	5.673902	4.407784
32	1	100	7.487049	6.413489	4.651168
33	1	100	7.880665	5.667623	4.944321
34	1	100	0.976277	4.998309	1.965301
35	2	67	-6.227352	5.197980	1.793070
35	2	33	2.925365	5.197980	5.367635
36	2	38	4.901126	4.787965	4.042714
36	2	62	-4.256981	4.787965	0.446833
37	1	100	7.463441	5.953880	4.737322
38	2	77	-3.719992	4.316055	1.858245
38	2	23	2.714295	4.316055	3.803617
39	2	59	7.214721	5.721614	4.138487
39	2	41	0.422519	5.721614	0.417528
40	1	100	-8.916182	4.253790	-0.036342
41	2	58	-3.693953	6.825857	-0.429158
41	2	42	7.890911	6.825857	3.843063
42	2	94	-4.502620	6.228642	-2.041636
42	2	6	5.088865	6.228642	3.653999
43	1	100	-9.339714	5.591751	-3.033164
44	2	41	4.399148	4.592844	5.111269
44	2	59	0.625948	4.592844	4.678373
45	1	100	4.517874	3.407198	4.475338
46	1	100	8.361843	6.626346	3.483947
47	1	100	-6.414864	2.534237	-0.961845
48	1	100	7.253474	4.427840	4.861024
49	3	63	-5.880014	5.004077	-0.900070
49	3	27	4.555388	5.004077	3.467678
49	3	10	0.124122	5.004077	3.219641
50	1	100	-0.347490	4.743240	2.729136
51	1	100	8.521555	4.884505	5.039067
52	1	100	-11.704442	4.775440	0.612109
53	2	60	8.502310	4.847689	3.672569
53	2	40	-3.949344	4.847689	-0.562985
54	1	100	4.226885	5.807034	2.596297
55	2	56	-0.567974	3.342117	1.502110
55	2	44	5.696117	3.342117	4.547097
56	1	100	6.560473	6.363475	5.042017
57	2	64	-2.516186	4.301848	0.659351
57	2	36	5.530862	4.301848	3.327034
58	2	64	6.389563	5.534125	5.572967
58	2	36	-4.888954	5.534125	0.742230
59	2	48	-2.089048	5.016897	-1.273379
59	2	52	5.462285	5.016897	3.338837
60	2	48	-5.182430	4.633388	-0.524639
60	2	52	4.419754	4.633388	3.864609
61	2	50	-0.085212	4.237579	1.895753
61	2	50	5.499388	4.237579	3.591958
62	2	67	-5.013963	5.281683	0.683663
62	2	33	5.422132	5.281683	3.435734
63	2	76	-6.813818	5.905736	-1.548282
63	2	24	4.670766	5.905736	3.799135
64	1	100	7.842328	6.039432	4.325017
65	1	100	5.055550	5.267308	3.739215
66	2	73	-4.754156	5.075926	1.851886
66	2	27	4.854646	5.075926	4.106449
67	1	100	-11.282212	3.549990	-0.466672
68	2	37	3.985194	4.238386	4.551174
68	2	63	-1.423231	4.238386	2.697019
69	1	100	5.956372	4.947365	5.096841
70	1	100	7.903052	5.835896	5.115080
71	1	100	6.955927	5.587010	4.654791
72	1	100	-6.087076	1.897777	-0.931581
73	1	100	-7.339687	3.738890	0.868600
74	1	100	5.071690	3.694659	3.811350
75	1	100	6.911933	6.195265	1.892899
76	2	33	-2.980864	5.300932	1.724249
76	2	67	6.141494	5.300932	3.729702
77	2	85	4.683191	2.750754	3.791525
77	2	15	-0.940466	2.750754	-0.488928
78	1	100	-8.670468	4.288296	1.811909
79	2	29	5.375414	5.978403	3.793719
79	2	71	-5.778142	5.978403	0.514562
80	2	53	4.243530	2.785844	2.827601
80	2	47	-4.361050	2.785844	-1.189262
