1	1	100	6.090298	0.878141	-3.029310	0.816116	3.300312
2	2	66	-13.445236	-0.686880	1.504761	-0.477191	-14.526209
2	2	34	-3.370029	2.702435	-1.092263	0.129772	-8.000714
3	2	92	4.763090	-1.586590	-3.919180	0.079792	2.408757
3	2	8	3.188529	-2.916317	-1.653641	-0.307461	-0.367880
4	2	97	-3.068595	4.556230	-0.226296	0.359318	-10.435990
4	2	3	2.772952	3.448420	-0.224007	0.354952	-4.947506
5	1	100	8.623520	2.011523	-6.502519	1.478434	1.698407
6	1	100	-8.144470	0.752913	0.646561	-0.853790	-13.760660
7	1	100	-10.801920	-2.492428	0.064059	0.966979	-12.159845
8	2	37	-4.517573	0.202871	-0.819236	2.579826	-3.236868
8	2	63	4.394190	-2.770844	-1.763988	2.163874	4.343502
9	2	95	-8.143596	-0.030599	0.103612	-1.830405	-5.993650
9	2	5	2.082665	-0.634886	-1.119521	-1.295929	3.512214
10	2	95	10.220696	0.647573	-2.498227	2.280648	3.901791
10	2	5	5.778755	0.648962	-2.384277	2.279518	-1.239140
11	1	100	3.020183	-0.745088	1.806197	1.800240	-0.063452
12	1	100	-12.823250	-0.862747	1.966536	-2.612833	-11.864233
13	2	47	2.587623	1.051742	0.349124	-0.359559	-8.635529
13	2	53	-1.758360	2.592276	0.142954	-0.174326	-11.433124
14	1	100	-9.117215	-0.411472	0.637467	-4.441535	-15.504063
15	1	100	-10.680291	-0.333309	1.450502	-6.742177	-15.075738
16	1	100	3.838097	-2.509650	0.502894	1.820689	0.520568
17	2	30	9.021105	2.058326	-3.746130	1.387772	4.594633
17	2	70	-3.006002	5.832038	-0.394340	1.129563	-6.609546
18	3	27	8.403189	0.762040	-2.728910	2.758238	2.665811
18	3	60	-9.201883	-0.000714	2.395457	0.681622	-12.964887
18	3	13	-6.664792	2.469269	-0.792152	2.696113	-7.330649
19	1	100	-13.180820	-2.327611	1.118124	-4.760077	-12.222228
20	2	60	1.952998	0.944125	-3.290039	0.794742	-3.468037
20	2	40	-2.645914	1.257738	-3.598683	0.872652	-7.269044
21	3	32	-4.226224	4.373686	-3.358745	2.139826	-5.286571
21	3	34	-14.557080	0.445606	3.574102	-2.224514	-9.445867
21	3	34	7.254199	1.512571	-4.360835	2.081353	5.012089
22	2	18	-0.661205	1.325908	-0.876999	1.793906	-6.539771
22	2	82	-9.989155	-0.560091	2.437019	-5.633217	-15.072828
23	1	100	5.295066	-1.103325	-0.641236	1.579460	4.410770
24	2	44	7.013287	1.212025	-2.320966	1.327908	3.414765
24	2	56	-13.937824	0.102849	3.496381	0.424830	-11.181498
25	1	100	2.786647	-1.027323	-1.640562	0.028212	3.422964
26	1	100	2.410355	-1.584316	0.693303	0.363621	-11.518190
27	1	100	-8.934061	-0.160203	2.906469	1.169428	-13.110560
28	2	54	-5.010789	0.297414	-1.474760	6.252059	-7.631216
28	2	46	2.606151	-0.636195	-5.946348	6.180913	4.246108
29	2	72	7.356908	-1.104276	-3.035021	3.065215	1.790188
29	2	28	2.898248	0.223750	-0.577496	3.248322	-3.910896
30	1	100	5.172125	-2.897204	-0.970868	1.175231	5.236172
31	1	100	-3.836847	1.634751	0.569418	1.862094	-4.201139
32	1	100	8.914509	1.009564	-5.709663	1.453401	6.831733
33	1	100	-6.167307	0.968744	-0.697468	-0.380961	-4.111519
34	2	83	-6.875223	5.541496	0.232709	-1.036867	-8.022066
34	2	17	7.035475	1.696276	-1.503198	1.139039	5.410111
35	1	100	-2.411068	0.937556	-1.070910	6.446026	-6.185490
36	2	62	2.880812	2.240176	1.027064	-1.964040	-3.036725
36	2	38	-7.005899	6.049665	-0.212759	-0.991356	-8.888211
37	1	100	4.348969	1.929244	-0.478124	0.984704	4.619940
38	2	55	-11.056170	-0.454677	4.153680	-2.684773	-14.742615
38	2	45	4.938149	0.813783	-2.845279	0.691097	4.201353
39	2	43	3.665273	-1.684172	-4.281555	3.314609	6.422492
39	2	57	-6.245496	0.376103	2.101026	1.825975	-6.637777
40	1	100	7.184793	1.079575	-2.850150	0.920826	1.426607
41	2	53	7.189485	-1.119739	-3.241525	3.252028	3.214347
41	2	47	-7.463389	-1.645622	1.774646	1.195847	-9.663627
42	2	63	1.807133	-0.130332	-2.924670	2.319104	6.574072
42	2	37	-9.897937	-5.229487	3.727346	-0.897848	-1.286019
43	1	100	9.440264	1.287897	-8.689899	4.786136	8.399718
44	4	37	6.483994	-1.216441	-6.220938	6.773823	6.907586
44	4	31	-10.067340	-5.426088	-0.828317	6.536755	-7.770050
44	4	21	0.010013	-1.175022	-6.226260	6.773985	5.229822
44	4	11	-11.948437	-6.100473	1.211452	1.502394	-8.299362
45	1	100	7.885497	1.441799	-3.128697	1.352422	7.932383
46	1	100	-4.938733	1.196092	1.527592	-1.511212	-10.138857
47	1	100	11.379204	3.637162	-7.150281	1.325255	5.003808
48	1	100	10.339629	-0.475274	-3.521253	2.562472	6.002561
49	3	63	-16.255427	-0.779632	1.079585	-6.207284	-13.375820
49	3	34	7.558549	3.257291	-8.193495	0.936759	6.452468
49	3	3	-4.620498	4.932112	-3.660721	0.938193	-6.307834
50	1	100	3.726919	0.621341	-5.684456	1.783949	2.012864
51	2	66	-1.653238	1.833698	-0.772314	3.979630	-2.663123
51	2	34	5.532562	-0.345569	-2.038673	2.797992	5.249303
52	2	96	8.364328	-0.113479	-4.085004	2.256522	4.831676
52	2	4	6.072564	-0.132358	-3.336033	2.240860	-1.282286
53	1	100	6.257976	4.946009	-3.600205	1.026562	4.083614
54	2	91	-6.620394	3.345363	1.398107	0.745662	-9.853737
54	2	9	8.153675	4.688316	-1.460488	1.286098	3.382184
55	1	100	-4.453045	3.601615	-1.445413	2.626623	-12.289391
56	2	73	3.278810	0.981107	-2.777072	1.277005	3.267930
56	2	27	2.955895	1.242968	-0.441906	1.101363	-2.490137
57	1	100	-8.512451	-0.664652	4.119759	0.913421	-9.413484
58	1	100	7.603060	4.579230	-9.162055	2.901537	6.504594
59	1	100	11.546963	1.912121	-8.103201	2.619617	7.531314
60	1	100	3.813600	0.225657	-1.658330	1.082985	5.838204
61	1	100	10.040511	0.970970	-4.946096	2.475897	1.315714
62	1	100	9.824291	1.171244	-12.249249	1.722258	7.438902
63	1	100	-6.650022	1.085207	-4.702750	2.552576	-8.154231
64	1	100	10.165302	4.848938	-12.371322	2.928826	5.538354
65	2	71	6.362283	-0.791508	-0.061357	-0.534270	1.717890
65	2	29	-6.014077	0.540667	1.931115	-1.509948	-6.301744
66	2	49	-11.387367	0.587338	1.024563	0.864859	-9.175417
66	2	51	1.534770	0.405250	0.093817	0.848492	0.682202
67	2	39	2.468943	0.299875	-0.243056	-0.115518	4.372317
67	2	61	-5.502590	0.961358	1.177702	-0.340435	0.360594
68	2	40	-0.999692	6.994474	-2.095939	2.075450	-4.038951
68	2	60	9.977338	2.032972	-3.269378	1.946269	6.390264
69	1	100	4.267375	0.607526	-4.999399	1.070398	4.835286
70	1	100	2.408415	-0.651969	0.313372	1.448935	-8.349237
71	1	100	6.308464	-0.039626	-4.714586	0.775849	3.562334
72	2	72	10.487699	2.352161	-4.947931	1.471726	5.782750
72	2	28	2.995167	0.466615	0.836026	-4.801275	-4.411844
73	3	40	1.782217	2.125250	2.043763	0.736124	5.749268
73	3	33	1.156995	2.515855	2.922884	0.968899	-0.836374
73	3	27	-6.224489	3.558256	1.470810	1.107328	-4.052149
74	1	100	-8.684214	-2.835233	0.350769	-1.048628	-11.761308
75	1	100	-7.175289	0.172100	0.151446	-0.526918	-12.421188
76	3	46	-3.237658	7.338442	-6.627041	1.697992	3.476090
76	3	50	-8.954068	7.335808	-5.113740	1.697992	-3.529659
76	3	4	2.494579	1.622499	-5.999294	1.373649	5.075595
77	2	44	-2.850866	5.529093	-0.013244	1.239173	-3.088960
77	2	56	10.110291	1.408545	-3.840710	2.208085	7.187478
78	1	100	6.093637	-0.901349	-2.841620	1.171215	5.336780
79	1	100	8.239884	0.661541	-1.410226	1.531975	3.524595
80	1	100	-18.141350	-0.076944	2.236873	0.086056	-10.859326
81	1	100	6.184200	0.155160	-5.451731	2.237762	0.797443
82	1	100	-6.301714	1.483561	-0.199145	2.159488	-5.754326
83	1	100	-17.156256	-2.878841	0.899200	-2.457462	-18.117512
84	1	100	-11.154278	4.057693	2.064244	-2.071564	-9.693299
85	1	100	4.272357	1.091780	-1.387646	0.269450	5.306340
86	10	45	-2.500662	3.674776	-4.944975	2.649560	-4.595759
86	10	21	-12.271581	-0.968909	1.251869	-0.136445	-13.620308
86	10	5	2.151772	1.773836	-2.098806	2.623981	-2.699945
86	10	1	4.393020	-0.663511	-2.431414	2.482701	-2.330217
86	10	1	6.413294	0.745120	-3.391226	2.638450	-0.574878
86	10	1	5.500311	0.013183	-2.930989	2.600995	-1.435126
86	10	1	4.235235	-0.736425	-2.371595	2.459177	-2.449666
86	10	1	6.563119	1.608477	-3.212903	2.647630	0.079249
86	10	1	2.368312	2.561564	-2.456675	2.645779	-0.736355
86	10	2	5.187657	-0.197366	-2.771946	2.577101	-1.698355
87	10	63	-13.569726	0.330042	-0.658351	-0.401607	-10.004222
87	10	7	0.061285	1.889006	-4.800025	1.682616	2.879502
87	10	2	1.427809	1.770414	-5.161398	1.709734	2.790005
87	10	4	-0.105042	1.371820	-3.103887	1.216269	4.066816
87	10	4	0.255062	1.209069	-3.209600	1.208382	4.208935
87	10	3	-1.161646	1.775935	-3.683282	1.483991	3.445294
87	10	3	-0.355229	1.473276	-3.103562	1.245085	3.961263
87	10	5	-0.941867	1.859463	-4.306330	1.615061	3.119274
87	10	3	-0.951303	1.686901	-3.367926	1.384168	3.650889
87	10	1	1.894643	1.536959	-5.169358	1.675958	3.496021
88	1	100	-3.026160	-0.721659	-1.174757	2.934946	-10.543017
89	1	100	4.355216	1.970657	-5.956571	0.364709	6.591012
90	2	96	-14.940832	-0.113687	1.584522	-8.503512	-15.463036
90	2	4	-6.278887	2.341928	-0.434840	-3.194206	-9.977081
91	3	58	8.567626	1.530497	-5.876092	2.539539	6.279671
91	3	39	-1.836074	-0.025727	0.281066	0.327720	-0.218968
91	3	37	-1.806323	0.133568	0.109201	1.170680	-0.071504
92	2	75	-5.733442	8.550685	-0.239982	-0.771136	-6.071372
92	2	25	9.174094	4.081414	-1.828056	0.032035	4.258757
93	2	49	5.247388	0.169306	-3.753592	1.739527	5.873367
93	2	51	-2.324118	3.111107	-1.933844	1.952785	-5.597349
94	1	100	-8.431939	0.517606	0.721800	-3.996808	-7.013056
95	1	100	-7.562514	-2.932598	1.920725	-3.529186	-11.851403
96	2	71	0.963502	-2.174442	-2.319834	1.323608	4.104570
96	2	29	-14.745271	0.043431	3.402871	-1.432642	-7.156827
97	1	100	2.145620	-0.040071	-1.217076	0.399182	-6.073851
98	1	100	8.500630	1.106706	-4.977976	1.484783	8.954562
99	10	5	2.154196	0.706273	1.552649	-1.558125	-7.816105
99	10	8	5.046320	2.218877	0.155890	0.200878	-5.828313
99	10	3	4.016061	1.127983	1.432650	-0.810544	-6.659146
99	10	7	-0.152213	2.445584	0.635558	-0.865578	-7.347001
99	10	5	4.901667	1.888417	0.719294	-0.087815	-5.967904
99	10	3	1.167630	2.996985	0.084452	-0.615033	-7.156126
99	10	3	4.535367	2.877189	-0.503758	0.228475	-6.473962
99	10	4	4.922475	2.587663	-0.362624	0.356735	-6.052376
99	10	8	-0.085988	1.752816	1.342566	-1.266345	-7.735089
99	10	9	0.632567	1.399993	1.506662	-1.537356	-8.007439
100	1	100	10.951063	1.005718	-4.382011	1.987505	6.492952
