14	4	3.247036	-7.295713	-0.534284	-2.652323	-1.495777	-1.520530	1.112992	-2.891486	1.711184	1.720514	-3.462931	1.885241
18	4	2.570484	-4.038612	-2.541578	1.191659	-5.140892	-0.584376	2.058212	-5.853597	-2.455484	1.707457	-1.714863	-0.488048
