3	4	-3.624681	-2.603286	7.062813	-5.402685	6.505590	-1.599796	4.562175	0.991554	0.768508	2.752568	-2.603286	7.062813
5	4	-8.669531	7.217959	-7.256680	-3.157177	1.774599	-1.473418	-6.499557	-0.545354	4.911117	3.341108	1.774599	-1.473418
20	4	0.032356	1.695024	-0.525098	-6.125087	5.132674	-5.642397	-5.206902	-0.796519	5.698333	6.547425	1.695023	-0.525098
28	4	5.710139	0.608746	0.453307	-4.662149	6.701636	-5.433058	-3.598876	-5.403939	6.916620	2.901698	-5.404010	6.916620
31	4	3.027335	-3.205610	6.278328	-3.422718	-3.205610	6.278328	4.298661	4.396986	-4.451501	-2.148735	4.396986	-4.451501
32	4	-3.583651	5.247712	-3.804707	-0.035957	-0.987503	0.334262	5.315434	-0.987510	0.334262	-6.475269	-4.204329	6.613573
59	4	-0.942220	-0.381594	6.673941	3.122482	-0.381594	6.673941	3.082350	5.329707	-3.522562	-0.980828	5.329707	-3.522562
67	4	0.300096	-2.271305	7.312017	-5.112528	-2.271305	7.312017	1.011800	5.027521	-2.464783	-4.399528	5.027521	-2.464783
68	4	7.243207	-0.332276	-0.964044	1.683183	-5.073236	5.598023	-3.283333	-5.073236	5.598023	-4.001183	5.779580	-7.178498
