23	8	-7.907461	-4.629162	6.667312	-3.030475	-3.622173	0.410912	-7.524082	5.244974	-7.088044	5.218160	-3.175756	-4.844867	2.374897	-0.248312	-4.957201	-2.868126	-7.996260	-0.537833	6.591514	-3.391021	2.653356	-6.473325	-10.675342	1.195632	2.653393	-4.243759	-4.728141	-2.604566	-12.222409	1.282147	3.496125	-5.165123
71	8	6.933440	-3.588754	-5.562790	0.143134	-4.643207	6.774134	-3.574398	-0.504891	-8.777940	1.635932	-6.559329	2.931566	-6.530703	1.591557	2.398550	-0.869112	3.907620	0.970495	-7.941989	-1.516693	3.600117	1.057989	-7.920886	-4.570931	-4.457299	6.957983	-3.018893	-3.710925	-6.870851	1.887183	2.648917	-4.345694
