3	1	4.650294	6.729759	6.670404
4	1	7.434859	2.171034	2.041234
5	1	2.567798	7.743389	-0.400195
6	1	1.466716	8.677932	5.418396
7	1	4.474876	2.966434	0.887884
8	1	5.033152	7.898581	6.490615
9	1	2.934830	8.065604	7.661504
10	1	-0.621119	3.573343	-1.217334
11	1	7.421928	2.019621	-8.496112
12	1	2.955059	5.555163	-0.134045
13	1	6.973320	3.521084	3.871727
14	1	6.110459	3.855560	1.226793
15	1	5.985887	3.942402	3.611328
16	1	5.141279	0.206271	-4.379838
17	1	5.382074	6.864403	0.495855
18	1	0.455727	6.587882	-2.550995
20	1	5.655448	-0.575965	-5.419218
21	1	5.570588	2.310122	3.017903
22	1	3.305411	6.424704	-2.877652
23	1	2.886316	5.422729	-0.811692
24	1	5.636343	2.058014	-1.594093
25	1	6.006022	6.304491	6.535603
26	1	4.822695	3.953418	2.348170
27	1	5.745138	2.455294	3.618104
29	1	6.092984	1.906012	2.275295
30	1	4.273899	-0.231824	0.572295
31	1	2.853872	1.605183	-0.138885
32	1	2.570887	7.887894	-2.027965
33	1	6.110242	2.471157	4.511856
35	1	6.530515	8.006318	1.849891
36	1	4.588287	7.713802	-3.136812
38	1	5.779249	4.597347	-3.867231
39	1	3.895865	4.966367	-0.020387
40	1	0.991182	7.775382	-0.542280
41	1	3.043339	7.216854	7.447567
42	1	4.342447	2.341749	-1.773847
43	1	3.390312	6.661890	7.188659
45	1	5.608435	0.739840	0.779274
48	1	5.616346	7.323619	-5.269473
49	1	2.314481	4.631161	-0.931407
50	1	6.230211	5.377086	3.257182
51	1	6.100773	4.040759	2.243325
52	1	3.979449	2.241955	0.835706
53	1	5.316906	6.200691	6.523581
54	1	3.373169	1.663336	-9.662971
55	1	4.033681	6.211600	6.587573
58	1	5.261041	4.833230	-0.930227
59	1	1.732440	3.307083	-2.249725
60	1	4.111986	4.567844	6.110351
61	1	6.646335	5.847878	3.139134
62	1	6.398703	0.840740	-1.476168
64	1	4.911771	3.122529	2.093902
65	1	4.274254	2.042657	-3.515893
66	1	7.054863	1.551827	2.648361
68	1	0.284371	4.679680	-6.540005
69	1	5.807374	4.996916	5.014395
70	1	6.161666	7.561454	3.290110
71	1	2.635209	1.063309	-3.226241
72	1	4.529212	3.319651	-1.534933
73	1	4.057159	7.447862	-1.866099
74	1	5.516065	7.111114	5.773430
76	1	2.265807	5.519590	7.414166
78	1	4.378655	3.981850	5.248491
79	1	2.195063	5.510005	-1.139614
80	1	3.324254	7.362948	-0.818287
81	1	3.956686	0.312300	3.806119
83	1	5.514498	1.412407	5.409452
85	1	5.989757	5.648148	4.551461
86	1	4.109088	5.672634	7.557140
87	1	4.183039	4.795231	-0.513848
88	1	4.958164	-2.355339	-3.478533
89	1	4.291609	6.178597	-0.000659
90	1	0.034369	8.569726	-2.431648
91	1	4.957050	6.163278	-0.402351
92	1	4.893542	6.206938	-0.924079
94	1	0.877267	3.513776	-1.430845
95	1	5.471152	8.155850	4.979444
96	1	2.439027	8.313135	-0.411075
97	1	0.857434	4.275905	-1.832748
98	1	6.484989	5.393386	2.123677
99	1	5.637481	6.233458	-0.728254
