1	2	-1.693863	6.647677	-1.501000	3.978156	6.639656	4.008210
2	2	6.672424	4.381249	3.225338	5.518076	6.491908	1.610473
19	2	-2.285370	7.603919	-3.426851	3.254337	7.603047	3.054465
34	2	4.162218	6.478619	-0.303423	6.255270	2.462127	3.277903
56	2	7.357244	4.089734	3.611672	6.113725	4.131638	-0.407488
67	2	1.069023	3.652181	-2.897032	5.651818	2.791549	1.839102
75	2	-0.733046	4.845634	-0.595868	4.979209	4.713263	1.401986
77	2	0.508164	3.274694	-1.684459	5.204366	3.166650	3.109351
82	2	0.763622	5.474861	-0.797203	5.064009	5.073363	5.391149
93	2	-1.926917	5.168810	-1.221368	3.797833	4.731266	2.383067
100	2	-1.555506	1.167580	-2.542240	3.122937	-1.193353	2.063284
