1	2	-10.281305	-1.662369	2.301841	-6.045232	3.399493	1.240521
2	2	-2.984715	3.735952	-0.423237	2.398114	2.958550	0.346700
9	2	-6.803321	-0.648552	2.225464	-4.913824	5.787748	0.851148
15	2	-1.368005	6.144644	-1.351245	3.045930	2.194499	-1.794321
25	2	-6.012004	6.240988	2.626448	0.044310	5.966861	2.455161
26	2	-5.670783	0.169390	3.437263	3.192685	-6.343076	1.851793
38	2	-2.992912	8.165276	0.970927	2.754917	-1.468768	0.249409
44	2	3.663392	1.414108	0.945886	-1.083296	5.621832	0.595258
60	2	-1.698944	7.527873	1.593283	1.606900	2.261301	1.618611
68	2	-3.197331	5.585347	-0.204095	0.752641	5.064747	-0.875486
79	2	-3.612420	-2.490735	-0.589740	2.937844	-9.057626	-1.487095
86	2	-2.759472	3.520851	2.898055	-10.107056	-1.958091	3.590126
89	2	0.705533	7.312813	0.433173	5.490608	5.355306	-3.813245
95	2	0.047234	3.143967	-1.684761	3.400198	1.623401	-0.754577
97	2	-1.656975	5.175630	-0.056093	3.180417	1.520271	-0.191022
